order_id,order_date,status,customer_id,customer_name,customer_phone,customer_email,city,district,delivery_type,delivery_cost,payment_method,payment_status,payment_amount,currency,total_amount,items_json
طلب-101114,2025-04-03T11:53:00,مؤكد,عميل-1114,أحمد محمد,716561580,user851721@example.com,حجة,كريتر,سريع,5000.0,محفظة إلكترونية,تم الدفع,15000.0,YER,15000.0,"[{""sku"":""SKU-1009"",""name"":""شاحن سريع"",""qty"":2,""unit_price"":5000.0,""total"":10000.0}]"
طلب-101115,2025-01-12T13:31:00,قيد الانتظار,عميل-1115,يوسف طارق,777585497,user262413@example.com,ذمار,حدة,عادي,2000.0,بطاقة,تم الدفع,945500.0,YER,945500.0,"[{""sku"":""SKU-1010"",""name"":""هاتف سامسونج A54"",""qty"":3,""unit_price"":241500.0,""total"":724500.0},{""sku"":""SKU-1010"",""name"":""هاتف سامسونج A54"",""qty"":1,""unit_price"":219000.0,""total"":219000.0}]"
طلب-101116,2025-01-30T20:18:00,مرتجع,عميل-1116,محمد علي,712084813,user936274@example.com,الحديدة,القاهرة,عادي,2000.0,نقدًا عند التسليم,بانتظار الدفع,333000.0,YER,333000.0,"[{""sku"":""SKU-1008"",""name"":""محول HDMI"",""qty"":1,""unit_price"":""10000.0"",""total"":10000.0},{""sku"":""SKU-1008"",""name"":""محول HDMI"",""qty"":1,""unit_price"":7000.0,""total"":7000.0},{""sku"":""SKU-1007"",""name"":""قرص SSD محمول"",""qty"":2,""unit_price"":157000.0,""total"":314000.0}]"
طلب-101117,2025-02-23T21:46:00,قيد الشحن,عميل-1117,أروى محمد,733899298,user517112@example.com,تعز,خور مكسر,سريع,5000.0,بطاقة,تم الدفع,386500.0,YER,386500.0,"[{""sku"":""SKU-1007"",""name"":""قرص SSD محمول"",""qty"":3,""unit_price"":118000.0,""total"":354000.0},{""sku"":""SKU-1009"",""name"":""شاحن سريع"",""qty"":1,""unit_price"":8000.0,""total"":8000.0},{""sku"":""SKU-1002"",""name"":""فأرة لاسلكية"",""qty"":3,""unit_price"":6500.0,""total"":19500.0}]"
طلب-101118,2025-03-11T13:38:00,تم التسليم,عميل-1118,أروى محمد,773501151,user734440@example.com,عمران,القاهرة,سريع,5000.0,نقدًا عند التسليم,بانتظار الدفع,39000.0,YER,39000.0,"[{""sku"":""SKU-1009"",""name"":""شاحن سريع"",""qty"":3,""unit_price"":7000.0,""total"":21000.0},{""sku"":""SKU-1008"",""name"":""محول HDMI"",""qty"":1,""unit_price"":13000.0,""total"":13000.0}]"
طلب-101119,2025-04-02T00:21:00,مرتجع,عميل-1119,أروى محمد,707185152,user939978@example.com,ذمار,شعوب,عادي,2000.0,بطاقة,تم الدفع,531500.0,YER,531500.0,"[{""sku"":""SKU-1007"",""name"":""قرص SSD محمول"",""qty"":""٣"",""unit_price"":176500.0,""total"":529500.0}]"
طلب-101120,2025-02-05T11:52:00,مؤكد,عميل-1120,علي حسين,708957415,user234419@example.com,عدن,الحصبة,عادي,2000.0,محفظة إلكترونية,تم الدفع,46000.0,YER,46000.0,"[{""sku"":""SKU-1005"",""name"":""سماعات رأس"",""qty"":1,""unit_price"":44000.0,""total"":44000.0}]"
طلب-101121,2025-02-07T04:48:00,قيد الانتظار,عميل-1121,خالد سالم,736951078,user17203@example.com,حجة,خور مكسر,عادي,2000.0,نقدًا عند التسليم,بانتظار الدفع,286000.0,YER,286000.0,"[{""sku"":""SKU-1007"",""name"":""قرص SSD محمول"",""qty"":2,""unit_price"":142000.0,""total"":284000.0}]"
طلب-101122,2025-04-02T03:52:00,قيد الشحن,عميل-1122,خالد سالم,709277792,user625353@example.com,عمران,الحصبة,سريع,٥٠٠٠٫٠,نقدًا عند التسليم,بانتظار الدفع,353000.0,YER,353000.0,"[{""sku"":""SKU-1007"",""name"":""قرص SSD محمول"",""qty"":3,""unit_price"":112000.0,""total"":336000.0},{""sku"":""SKU-1008"",""name"":""محول HDMI"",""qty"":1,""unit_price"":12000.0,""total"":12000.0}]"
طلب-101123,2025-04-05T04:28:00,تم التسليم,عميل-1123,أحمد محمد,774831289,user373621@example.com,المكلا,حدة,عادي,2000.0,نقدًا عند التسليم,بانتظار الدفع,145000.0,YER,145000.0,"[{""sku"":""SKU-1007"",""name"":""قرص SSD محمول"",""qty"":1,""unit_price"":120000.0,""total"":120000.0},{""sku"":""SKU-1002"",""name"":""فأرة لاسلكية"",""qty"":2,""unit_price"":11500.0,""total"":23000.0}]"
  طلب-101124  ,2025-01-02T11:03:00,قيد الشحن,عميل-1124,خالد سالم,738695531,user717298@example.com,صنعاء,التحرير,سريع,5000.0,محفظة إلكترونية,بانتظار الدفع,93500.0,YER,93500.0,"[{""sku"":""SKU-1002"",""name"":""فأرة لاسلكية"",""qty"":1,""unit_price"":9500.0,""total"":9500.0},{""sku"":""SKU-1005"",""name"":""سماعات رأس"",""qty"":2,""unit_price"":39500.0,""total"":79000.0}]"
طلب-101125,2025-03-05T01:32:00,قيد الشحن,عميل-1125,علي حسين,713570513,user670019@example.com,المكلا,شعوب,سريع,5000.0,بطاقة,تم الدفع,115500.0,YER,115500.0,"[{""sku"":""SKU-1005"",""name"":""سماعات رأس"",""qty"":2,""unit_price"":38000.0,""total"":76000.0},{""sku"":""SKU-1002"",""name"":""فأرة لاسلكية"",""qty"":3,""unit_price"":11500.0,""total"":34500.0}]"
طلب-101126,2025-02-14T21:08:00,قيد الانتظار,عميل-1126,خالد سالم,717969066,user440631@example.com,عدن,كريتر,عادي,2000.0,نقدًا عند التسليم,بانتظار الدفع,13500.0,YER,13500.0,"[{""sku"":""SKU-1009"",""name"":""شاحن سريع"",""qty"":1,""unit_price"":11500.0,""total"":11500.0}]"
طلب-101127,2025-01-05T20:11:00,تم التسليم,عميل-1127,سارة ياسر,718420510,user949371@example.com,تعز,خور مكسر,عادي,2000.0,محفظة إلكترونية,بانتظار الدفع,25000.0,YER,25000.0,"[{""sku"":""SKU-1009"",""name"":""شاحن سريع"",""qty"":2,""unit_price"":11500.0,""total"":23000.0}]"
طلب-101128,2025-03-16T06:50:00,تم التسليم,عميل-1128,هدى سالم,770781566,user293141@example.com,المكلا,كريتر,عادي,2000.0,بطاقة,تم الدفع,18500.0,YER,18500.0,"[{""sku"":""SKU-1008"",""name"":""محول HDMI"",""qty"":3,""unit_price"":""5500.0"",""total"":16500.0}]"
طلب-101129,2025-01-17T12:32:00,مرتجع,عميل-1129,علي حسين,713231295,user955234@example.com,صنعاء,القاهرة,سريع,5000.0,بطاقة,بانتظار الدفع,166000.0,YER,166000.0,"[{""sku"":""SKU-1007"",""name"":""قرص SSD محمول"",""qty"":2,""unit_price"":75000.0,""total"":150000.0},{""sku"":""SKU-1008"",""name"":""محول HDMI"",""qty"":1,""unit_price"":11000.0,""total"":11000.0}]"
طلب-101130,2025-02-05T06:59:00,قيد الانتظار,عميل-1130,يوسف طارق,730147711,user765296@example.com,الحديدة,التحرير,سريع,5000.0,نقدًا عند التسليم,بانتظار الدفع,198500.0,YER,198500.0,"[{""sku"":""SKU-1007"",""name"":""قرص SSD محمول"",""qty"":1,""unit_price"":178000.0,""total"":178000.0},{""sku"":""SKU-1005"",""name"":""سماعات رأس"",""qty"":1,""unit_price"":15500.0,""total"":15500.0}]"
طلب-101131,2025-01-25T19:43:00,مؤكد,عميل-1131,فاطمة أحمد,702074280,user176233@example.com,ذمار,خور مكسر,عادي,2000.0,بطاقة,تم الدفع,297500.0,YER,297500.0,"[{""sku"":""SKU-1008"",""name"":""محول HDMI"",""qty"":3,""unit_price"":12000.0,""total"":36000.0},{""sku"":""SKU-1007"",""name"":""قرص SSD محمول"",""qty"":3,""unit_price"":83500.0,""total"":250500.0},{""sku"":""SKU-1008"",""name"":""محول HDMI"",""qty"":1,""unit_price"":9000.0,""total"":9000.0}]"
طلب-101132,2025-01-08T01:48:00,تم التسليم,عميل-1132,علي حسين,736476063,user778539@example.com,حجة,كريتر,عادي,2000.0,محفظة إلكترونية,تم الدفع,504000.0,YER,504000.0,"[{""sku"":""SKU-1010"",""name"":""هاتف سامسونج A54"",""qty"":1,""unit_price"":259500.0,""total"":259500.0},{""sku"":""SKU-1010"",""name"":""هاتف سامسونج A54"",""qty"":1,""unit_price"":229500.0,""total"":229500.0},{""sku"":""SKU-1008"",""name"":""محول HDMI"",""qty"":1,""unit_price"":13000.0,""total"":13000.0}]"
طلب-101133,2025-02-04T03:20:00,تم التسليم,عميل-1133,محمد علي,710261101,user111966@example.com,لحج,حدة,عادي,2000.0,محفظة إلكترونية,بانتظار الدفع,65500.0,YER,"65,500.00","[{""sku"":""SKU-1009"",""name"":""شاحن سريع"",""qty"":3,""unit_price"":4000.0,""total"":12000.0},{""sku"":""SKU-1005"",""name"":""سماعات رأس"",""qty"":1,""unit_price"":36500.0,""total"":36500.0},{""sku"":""SKU-1009"",""name"":""شاحن سريع"",""qty"":2,""unit_price"":7500.0,""total"":15000.0}]"
طلب-101134,2025-02-02T12:32:00,قيد الشحن,عميل-1134,خالد سالم,731279495,user577719@example.com,حجة,حدة,سريع,5000.0,بطاقة,بانتظار الدفع,566500.0,YER,566500.0,"[{""sku"":""SKU-1010"",""name"":""هاتف سامسونج A54"",""qty"":2,""unit_price"":237500.0,""total"":475000.0},{""sku"":""SKU-1007"",""name"":""قرص SSD محمول"",""qty"":1,""unit_price"":86500.0,""total"":86500.0}]"
طلب-101135,2025-01-19T09:39:00,مؤكد,عميل-1135,سارة ياسر,733444270,user684685@example.com,الحديدة,جبلة,عادي,2000.0,محفظة إلكترونية,بانتظار الدفع,44000.0,YER,44000.0,"[{""sku"":""SKU-1008"",""name"":""محول HDMI"",""qty"":3,""unit_price"":14000.0,""total"":42000.0}]"
طلب-101136,2025-02-06T21:38:00,ملغي,عميل-1136,هدى سالم,714167767,user854163@example.com,ذمار,خور مكسر,عادي,2000.0,محفظة إلكترونية,بانتظار الدفع,40500.0,YER,40500.0,"[{""sku"":""SKU-1008"",""name"":""محول HDMI"",""qty"":1,""unit_price"":9500.0,""total"":9500.0},{""sku"":""SKU-1002"",""name"":""فأرة لاسلكية"",""qty"":2,""unit_price"":10000.0,""total"":20000.0},{""sku"":""SKU-1009"",""name"":""شاحن سريع"",""qty"":1,""unit_price"":9000.0,""total"":9000.0}]"
طلب-101137,2025-02-02T15:53:00,ملغي,عميل-1137,علي حسين,719352812,user174648@example.com,صنعاء,حدة,عادي,2000.0,نقدًا عند التسليم,بانتظار الدفع,42000.0,YER,42000.0,"[{""sku"":""SKU-1009"",""name"":""شاحن سريع"",""qty"":2,""unit_price"":6500.0,""total"":13000.0},{""sku"":""SKU-1008"",""name"":""محول HDMI"",""qty"":3,""unit_price"":9000.0,""total"":27000.0}]"
طلب-101138,2025-02-01T20:01:00,مؤكد,عميل-1138,فاطمة أحمد,701445719,user340429@example.com,حجة,التحرير,سريع,5000.0,محفظة إلكترونية,تم الدفع,45500.0,YER,45500.0,"[{""sku"":""SKU-1008"",""name"":""محول HDMI"",""qty"":2,""unit_price"":7500.0,""total"":15000.0},{""sku"":""SKU-1008"",""name"":""محول HDMI"",""qty"":1,""unit_price"":6000.0,""total"":6000.0},{""sku"":""SKU-1002"",""name"":""فأرة لاسلكية"",""qty"":3,""unit_price"":6500.0,""total"":19500.0}]"
طلب-101139,2025-03-05T23:44:00,مرتجع,عميل-1139,هدى سالم,700595157,user504011@example.com,ذمار,القاهرة,عادي,2000.0,نقدًا عند التسليم,بانتظار الدفع,42500.0,YER,42500.0,"[{""sku"":""SKU-1009"",""name"":""شاحن سريع"",""qty"":1,""unit_price"":12000.0,""total"":12000.0},{""sku"":""SKU-1002"",""name"":""فأرة لاسلكية"",""qty"":3,""unit_price"":9500.0,""total"":28500.0}]"
طلب-101140,2025-02-14T14:48:00,مرتجع,عميل-1140,يوسف طارق,733893130,user350687@example.com,تعز,التحرير,عادي,2000.0,نقدًا عند التسليم,بانتظار الدفع,397000.0,YER,397000.0,"[{""sku"":""SKU-1010"",""name"":""هاتف سامسونج A54"",""qty"":2,""unit_price"":""١٩٧٥٠٠٫٠"",""total"":395000.0}]"
طلب-101141,2025-02-20T04:06:00,مرتجع,عميل-1141,علي حسين,713895526,user503577@example.com,حجة,حدة,عادي,2000.0,نقدًا عند التسليم,بانتظار الدفع,901500.0,YER,901500.0,"[{""sku"":""SKU-1009"",""name"":""شاحن سريع"",""qty"":2,""unit_price"":10000.0,""total"":20000.0},{""sku"":""SKU-1010"",""name"":""هاتف سامسونج A54"",""qty"":3,""unit_price"":247500.0,""total"":742500.0},{""sku"":""SKU-1007"",""name"":""قرص SSD محمول"",""qty"":2,""unit_price"":68500.0,""total"":137000.0}]"
طلب-101142,2025-03-13T02:46:00,قيد الانتظار,عميل-1142,هدى سالم,710279992,user148488@example.com,تعز,الحصبة,عادي,2000.0,محفظة إلكترونية,بانتظار الدفع,380000.0,YER,380000.0,"[{""sku"":""SKU-1010"",""name"":""هاتف سامسونج A54"",""qty"":2,""unit_price"":189000.0,""total"":378000.0}]"
طلب-101143,2025-01-19T02:10:00,ملغي,عميل-1143,علي حسين,700403841,user728289@example.com,إب,الحصبة,سريع,5000.0,محفظة إلكترونية,بانتظار الدفع,370000.0,YER,370000.0,"[{""sku"":""SKU-1005"",""name"":""سماعات رأس"",""qty"":1,""unit_price"":37000.0,""total"":37000.0},{""sku"":""SKU-1009"",""name"":""شاحن سريع"",""qty"":2,""unit_price"":6500.0,""total"":13000.0},{""sku"":""SKU-1007"",""name"":""قرص SSD محمول"",""qty"":3,""unit_price"":105000.0,""total"":315000.0}]"
طلب-101144,2025-04-22T10:32:00,مرتجع,عميل-1144,هدى سالم,711739489,user355855@example.com,المكلا,القاهرة,سريع,5000.0,محفظة إلكترونية,تم الدفع,145000.0,YER,145000.0,"[{""sku"":""SKU-1008"",""name"":""محول HDMI"",""qty"":2,""unit_price"":12500.0,""total"":25000.0},{""sku"":""SKU-1007"",""name"":""قرص SSD محمول"",""qty"":2,""unit_price"":49000.0,""total"":98000.0},{""sku"":""SKU-1002"",""name"":""فأرة لاسلكية"",""qty"":2,""unit_price"":8500.0,""total"":17000.0}]"
طلب-101145,2025-04-23T08:08:00,تم التسليم,عميل-1145,ريم عادل,731051047,user492136@example.com,لحج,خور مكسر,عادي,2000.0,بطاقة,تم الدفع,145500.0,YER,145500.0,"[{""sku"":""SKU-1005"",""name"":""سماعات رأس"",""qty"":3,""unit_price"":28500.0,""total"":85500.0},{""sku"":""SKU-1005"",""name"":""سماعات رأس"",""qty"":2,""unit_price"":29000.0,""total"":58000.0}]"
طلب-101146,2025-04-11T10:01:00,قيد الانتظار,عميل-1146,علي حسين,779688088,user645321@example.com,عمران,جبلة,سريع,5000.0,محفظة إلكترونية,تم الدفع,768000.0,YER,768000.0,"[{""sku"":""SKU-1010"",""name"":""هاتف سامسونج A54"",""qty"":2,""unit_price"":186500.0,""total"":373000.0},{""sku"":""SKU-1010"",""name"":""هاتف سامسونج A54"",""qty"":2,""unit_price"":185500.0,""total"":371000.0},{""sku"":""SKU-1002"",""name"":""فأرة لاسلكية"",""qty"":2,""unit_price"":9500.0,""total"":19000.0}]"
طلب-101147,2025-04-05T23:23:00,مرتجع,عميل-1147,محمد علي,776409490,user283009@example.com,حجة,كريتر,عادي,2000.0,بطاقة,تم الدفع,14500.0,YER,14500.0,"[{""sku"":""SKU-1001"",""qty"":2"
طلب-101148,2025-04-30T10:44:00,ملغي,عميل-1148,ريم عادل,712833840,user772104@example.com,عمران,كريتر,عادي,2000.0,محفظة إلكترونية,بانتظار الدفع,42000.0,YER,42000.0,"[{""sku"":""SKU-1005"",""name"":""سماعات رأس"",""qty"":1,""unit_price"":40000.0,""total"":40000.0}]"
طلب-101149,2025-03-15T00:39:00,قيد الشحن,عميل-1149,أروى محمد,719901545,user638247@example.com,لحج,كريتر,عادي,2000.0,بطاقة,تم الدفع,291500.0,YER,291500.0,"[{""sku"":""SKU-1008"",""name"":""محول HDMI"",""qty"":3,""unit_price"":13000.0,""total"":39000.0},{""sku"":""SKU-1010"",""name"":""هاتف سامسونج A54"",""qty"":1,""unit_price"":232000.0,""total"":232000.0},{""sku"":""SKU-1005"",""name"":""سماعات رأس"",""qty"":1,""unit_price"":18500.0,""total"":18500.0}]"
طلب-101150,2025-02-07T05:04:00,قيد الشحن,عميل-1150,فاطمة أحمد,701978073,user969445@example.com,عدن,كريتر,عادي,2000.0,بطاقة,تم الدفع,57500.0,YER,57500.0,"[{""sku"":""SKU-1008"",""name"":""محول HDMI"",""qty"":1,""unit_price"":11500.0,""total"":11500.0},{""sku"":""SKU-1007"",""name"":""قرص SSD محمول"",""qty"":1,""unit_price"":44000.0,""total"":44000.0}]"
طلب-101151,2025-04-13T17:06:00,قيد الانتظار,,علي حسين,774300742,@@,ذمار,الحصبة,عادي,2000.0,محفظة إلكترونية,تم الدفع,20000.0,YER,???,not-json
طلب-101152,2025-02-02T13:25:00,ملغي,عميل-1152,هدى سالم,778579640,user963303@example.com,لحج,حدة,عادي,2000.0,نقدًا عند التسليم,بانتظار الدفع,160500.0,YER,160500.0,"[{""sku"":""SKU-1002"",""name"":""فأرة لاسلكية"",""qty"":2,""unit_price"":7000.0,""total"":14000.0},{""sku"":""SKU-1007"",""name"":""قرص SSD محمول"",""qty"":1,""unit_price"":144500.0,""total"":144500.0}]"
101153,2025-04-30T06:08:00,مرتجع,عميل-1153,سارة ياسر,719780450,user349904@example.com,لحج,خور مكسر,عادي,2000.0,محفظة إلكترونية,بانتظار الدفع,513500.0,YER,513500.0,"[{""sku"":""SKU-1007"",""name"":""قرص SSD محمول"",""qty"":3,""unit_price"":170500.0,""total"":511500.0}]"
طلب-101154,2025-03-22T06:44:00,ملغي,عميل-1154,فاطمة أحمد,770680917,user316452@example.com,تعز,التحرير,عادي,2000.0,نقدًا عند التسليم,بانتظار الدفع,11500.0,YER,11500.0,"[{""sku"":""SKU-1002"",""name"":""فأرة لاسلكية"",""qty"":1,""unit_price"":9500.0,""total"":9500.0}]"
طلب-101155,2025/03/30 14:16:00,قيد الانتظار,عميل-1155,هدى سالم,702791984,user665955@example.com,الحديدة,شعوب,عادي,2000.0,نقدًا عند التسليم,بانتظار الدفع,19000.0,YER,19000.0,"[{""sku"":""SKU-1009"",""name"":""شاحن سريع"",""qty"":1,""unit_price"":4000.0,""total"":4000.0},{""sku"":""SKU-1008"",""name"":""محول HDMI"",""qty"":2,""unit_price"":6500.0,""total"":13000.0}]"
طلب-101156,2025-01-11T22:16:00,مرتجع,,أروى محمد,770382359,@@,المكلا,جبلة,عادي,2000.0,نقدًا عند التسليم,بانتظار الدفع,431500.0,YER,???,not-json
